message;severity;node;stamp;topics;location
"ODOM PUBLISH";"2";"/base_node";"1751108138.503411287";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108138.453104737";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108138.402936723";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108138.352458324";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108138.302256291";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108138.251942501";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108138.201663525";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108138.151404697";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108138.101090870";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108138.051493032";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.999613746";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.949026370";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.898144331";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.846800984";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.796336421";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.745792655";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.695314592";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.644920380";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.594811459";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.544211861";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.493711928";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.443336030";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.393009428";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.342334571";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.292158226";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.241723977";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.191590649";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.141024125";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.090676152";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108137.040216848";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.990058096";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.939210781";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.889073790";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.837882999";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.788069540";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.737022228";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.686146655";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.635502967";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.585406808";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.534820082";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.486065645";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.434270307";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.384071131";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.333730272";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.283172268";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.232783521";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.182767398";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.131579978";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.081350839";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
"ODOM PUBLISH";"2";"/base_node";"1751108136.031030795";"/odom_raw,/rosout,/tf";"/root/transbot_ws/src/transbot_bringup/src/base.cpp:velCallback:78"
